topico,fecha,diario,seccion,freq
putin,2022-03-22,infobae,deportes,0
zelensky,2022-03-22,infobae,tendencias,0
putin,2022-03-22,infobae,tendencias,0
zelensky,2022-03-22,perfil,salud,0
putin,2022-03-22,perfil,salud,0
zelensky,2022-03-22,clarin,deportes,0
putin,2022-03-22,clarin,deportes,5
zelensky,2022-03-22,infobae,economia,0
putin,2022-03-22,infobae,economia,0
zelensky,2022-03-22,infobae,sociedad,0
putin,2022-03-22,infobae,sociedad,0
zelensky,2022-03-22,infobae,opinion,0
putin,2022-03-22,infobae,opinion,2
zelensky,2022-03-22,lanacion,cultura,0
putin,2022-03-22,lanacion,cultura,0
zelensky,2022-03-22,lanacion,politica,0
putin,2022-03-22,lanacion,politica,1
zelensky,2022-03-22,lanacion,lifestyle,0
putin,2022-03-22,lanacion,lifestyle,0
zelensky,2022-03-22,lanacion,deportes,0
putin,2022-03-22,lanacion,deportes,0
zelensky,2022-03-22,todonoticias,opinion,0
putin,2022-03-22,todonoticias,opinion,0
zelensky,2022-03-22,perfil,policiales,0
putin,2022-03-22,perfil,policiales,0
zelensky,2022-03-22,eldestape,deportes,0
putin,2022-03-22,eldestape,deportes,0
zelensky,2022-03-22,lanacion,seguridad,0
putin,2022-03-22,lanacion,seguridad,0
zelensky,2022-03-22,todonoticias,deportes,0
putin,2022-03-22,todonoticias,deportes,0
zelensky,2022-03-22,eldestape,internacional,43
putin,2022-03-22,eldestape,internacional,9
zelensky,2022-03-22,todonoticias,musica,1
putin,2022-03-22,todonoticias,musica,0
zelensky,2022-03-22,lanacion,autos,0
putin,2022-03-22,lanacion,autos,0
zelensky,2022-03-22,clarin,viajes,0
putin,2022-03-22,clarin,viajes,0
zelensky,2022-03-22,todonoticias,politica,0
putin,2022-03-22,todonoticias,politica,0
zelensky,2022-03-22,clarin,economia,0
putin,2022-03-22,clarin,economia,0
zelensky,2022-03-22,todonoticias,internacional,18
putin,2022-03-22,todonoticias,internacional,10
zelensky,2022-03-22,clarin,rural,0
putin,2022-03-22,clarin,rural,0
zelensky,2022-03-22,todonoticias,salud,0
putin,2022-03-22,todonoticias,salud,0
zelensky,2022-03-22,paginadoce,sociedad,0
putin,2022-03-22,paginadoce,sociedad,0
zelensky,2022-03-22,diariodeleuco,todo,0
putin,2022-03-22,diariodeleuco,todo,0
zelensky,2022-03-22,paginadoce,internacional,10
putin,2022-03-22,paginadoce,internacional,6
zelensky,2022-03-22,clarin,buena-vida,0
putin,2022-03-22,clarin,buena-vida,0
zelensky,2022-03-22,clarin,politica,0
putin,2022-03-22,clarin,politica,8
zelensky,2022-03-22,todonoticias,tecno,0
putin,2022-03-22,todonoticias,tecno,0
zelensky,2022-03-22,todonoticias,policiales,0
putin,2022-03-22,todonoticias,policiales,0
zelensky,2022-03-22,ambito,lifestyle,0
putin,2022-03-22,ambito,lifestyle,0
zelensky,2022-03-22,todonoticias,autos,0
putin,2022-03-22,todonoticias,autos,0
zelensky,2022-03-22,lanacion,opinion,3
putin,2022-03-22,lanacion,opinion,5
zelensky,2022-03-22,clarin,espectaculos,0
putin,2022-03-22,clarin,espectaculos,0
zelensky,2022-03-22,perfil,opinion,0
putin,2022-03-22,perfil,opinion,12
zelensky,2022-03-22,eldestape,espectaculos,0
putin,2022-03-22,eldestape,espectaculos,0
zelensky,2022-03-22,paginadoce,politica,0
putin,2022-03-22,paginadoce,politica,0
zelensky,2022-03-22,todonoticias,estilo,0
putin,2022-03-22,todonoticias,estilo,0
zelensky,2022-03-22,paginadoce,economia,0
putin,2022-03-22,paginadoce,economia,0
zelensky,2022-03-22,paginadoce,espectaculos,0
putin,2022-03-22,paginadoce,espectaculos,0
zelensky,2022-03-22,clarin,autos,0
putin,2022-03-22,clarin,autos,0
zelensky,2022-03-22,eldestape,cultura,0
putin,2022-03-22,eldestape,cultura,0
zelensky,2022-03-22,clarin,policiales,0
putin,2022-03-22,clarin,policiales,0
zelensky,2022-03-22,clarin,cultura,0
putin,2022-03-22,clarin,cultura,0
zelensky,2022-03-22,clarin,tecnologia,0
putin,2022-03-22,clarin,tecnologia,0
zelensky,2022-03-22,ambito,negocios,0
putin,2022-03-22,ambito,negocios,0
zelensky,2022-03-22,paginadoce,cultura,0
putin,2022-03-22,paginadoce,cultura,0
zelensky,2022-03-22,lanacion,propiedades,0
putin,2022-03-22,lanacion,propiedades,0
zelensky,2022-03-22,perfil,tecnologia,0
putin,2022-03-22,perfil,tecnologia,0
zelensky,2022-03-22,perfil,sociedad,0
putin,2022-03-22,perfil,sociedad,0
zelensky,2022-03-22,clarin,ciudades,0
putin,2022-03-22,clarin,ciudades,0
zelensky,2022-03-22,perfil,ciencia,0
putin,2022-03-22,perfil,ciencia,0
zelensky,2022-03-22,perfil,cultura,0
putin,2022-03-22,perfil,cultura,0
zelensky,2022-03-22,diariodeleuco,editorial,0
putin,2022-03-22,diariodeleuco,editorial,0
zelensky,2022-03-22,clarin,opinion,0
putin,2022-03-22,clarin,opinion,0
zelensky,2022-03-22,clarin,cartas-al-pais,0
putin,2022-03-22,clarin,cartas-al-pais,0
zelensky,2022-03-22,casarosada,alberto,0
putin,2022-03-22,casarosada,alberto,0
zelensky,2022-03-22,paginadoce,no,0
putin,2022-03-22,paginadoce,no,0
zelensky,2022-04-01,ambito,deportes,0
putin,2022-04-01,ambito,deportes,0
zelensky,2022-04-01,ambito,espectaculos,0
putin,2022-04-01,ambito,espectaculos,0
zelensky,2022-04-01,ambito,finanzas,0
putin,2022-04-01,ambito,finanzas,0
zelensky,2022-04-01,ambito,politica,0
putin,2022-04-01,ambito,politica,0
zelensky,2022-04-01,ambito,economia,0
putin,2022-04-01,ambito,economia,0
zelensky,2022-04-01,ambito,internacional,1
putin,2022-04-01,ambito,internacional,7
zelensky,2022-04-01,ambito,nacional,0
putin,2022-04-01,ambito,nacional,0
zelensky,2022-04-01,paginadoce,rosario12,0
putin,2022-04-01,paginadoce,rosario12,0
zelensky,2022-04-01,paginadoce,las12,0
putin,2022-04-01,paginadoce,las12,0
zelensky,2022-04-01,paginadoce,espectaculos,0
putin,2022-04-01,paginadoce,espectaculos,0
zelensky,2022-04-01,paginadoce,soy,0
putin,2022-04-01,paginadoce,soy,0
zelensky,2022-04-01,todonoticias,sociedad,0
putin,2022-04-01,todonoticias,sociedad,0
zelensky,2022-04-01,todonoticias,economia,0
putin,2022-04-01,todonoticias,economia,0
zelensky,2022-04-01,eldestape,economia,0
putin,2022-04-01,eldestape,economia,0
zelensky,2022-04-01,eldestape,politica,0
putin,2022-04-01,eldestape,politica,0
zelensky,2022-04-01,clarin,deportes,0
putin,2022-04-01,clarin,deportes,0
zelensky,2022-04-01,infobae,internacional,47
putin,2022-04-01,infobae,internacional,73
zelensky,2022-04-01,lanacion,sociedad,0
putin,2022-04-01,lanacion,sociedad,0
zelensky,2022-04-01,todonoticias,policiales,0
putin,2022-04-01,todonoticias,policiales,0
zelensky,2022-04-01,clarin,opinion,0
putin,2022-04-01,clarin,opinion,2
zelensky,2022-04-01,infobae,deportes,0
putin,2022-04-01,infobae,deportes,0
zelensky,2022-04-01,infobae,espectaculos,0
putin,2022-04-01,infobae,espectaculos,0
zelensky,2022-04-01,lanacion,espectaculos,0
putin,2022-04-01,lanacion,espectaculos,0
zelensky,2022-04-01,paginadoce,sociedad,0
putin,2022-04-01,paginadoce,sociedad,0
zelensky,2022-04-01,perfil,deportes,0
putin,2022-04-01,perfil,deportes,0
zelensky,2022-04-01,perfil,internacional,1
putin,2022-04-01,perfil,internacional,12
zelensky,2022-04-01,clarin,autos,0
putin,2022-04-01,clarin,autos,0
zelensky,2022-04-01,todonoticias,espectaculos,0
putin,2022-04-01,todonoticias,espectaculos,0
zelensky,2022-04-01,perfil,politica,0
putin,2022-04-01,perfil,politica,0
zelensky,2022-04-01,clarin,espectaculos,0
putin,2022-04-01,clarin,espectaculos,0
zelensky,2022-04-01,lanacion,economia,0
putin,2022-04-01,lanacion,economia,0
zelensky,2022-04-01,lanacion,internacional,2
putin,2022-04-01,lanacion,internacional,18
zelensky,2022-04-01,clarin,policiales,0
putin,2022-04-01,clarin,policiales,0
zelensky,2022-04-01,perfil,espectaculos,0
putin,2022-04-01,perfil,espectaculos,0
zelensky,2022-04-01,infobae,sociedad,0
putin,2022-04-01,infobae,sociedad,0
zelensky,2022-04-01,clarin,internacional,5
putin,2022-04-01,clarin,internacional,37
zelensky,2022-04-01,infobae,politica,0
putin,2022-04-01,infobae,politica,3
zelensky,2022-04-01,infobae,economia,0
putin,2022-04-01,infobae,economia,0
zelensky,2022-04-01,infobae,opinion,0
putin,2022-04-01,infobae,opinion,0
zelensky,2022-04-01,clarin,economia,1
putin,2022-04-01,clarin,economia,1
zelensky,2022-04-01,perfil,economia,0
putin,2022-04-01,perfil,economia,1
zelensky,2022-04-01,clarin,sociedad,0
putin,2022-04-01,clarin,sociedad,0
zelensky,2022-04-01,perfil,sociedad,0
putin,2022-04-01,perfil,sociedad,0
zelensky,2022-04-01,lanacion,deportes,0
putin,2022-04-01,lanacion,deportes,1
zelensky,2022-04-01,lanacion,cultura,0
putin,2022-04-01,lanacion,cultura,0
zelensky,2022-04-01,infobae,tendencias,0
putin,2022-04-01,infobae,tendencias,0
zelensky,2022-04-01,todonoticias,politica,0
putin,2022-04-01,todonoticias,politica,0
zelensky,2022-04-01,lanacion,seguridad,0
putin,2022-04-01,lanacion,seguridad,0
zelensky,2022-04-01,todonoticias,opinion,0
putin,2022-04-01,todonoticias,opinion,0
zelensky,2022-04-01,todonoticias,deportes,0
putin,2022-04-01,todonoticias,deportes,0
zelensky,2022-04-01,lanacion,propiedades,0
putin,2022-04-01,lanacion,propiedades,0
zelensky,2022-04-01,eldestape,internacional,11
putin,2022-04-01,eldestape,internacional,8
zelensky,2022-04-01,ambito,sociedad,0
putin,2022-04-01,ambito,sociedad,0
zelensky,2022-04-01,lanacion,politica,0
putin,2022-04-01,lanacion,politica,1
zelensky,2022-04-01,diariodeleuco,todo,0
putin,2022-04-01,diariodeleuco,todo,0
zelensky,2022-04-01,todonoticias,internacional,13
putin,2022-04-01,todonoticias,internacional,8
zelensky,2022-04-01,lanacion,lifestyle,0
putin,2022-04-01,lanacion,lifestyle,0
zelensky,2022-04-01,todonoticias,estilo,0
putin,2022-04-01,todonoticias,estilo,0
zelensky,2022-04-01,eldestape,sociedad,0
putin,2022-04-01,eldestape,sociedad,0
zelensky,2022-04-01,todonoticias,musica,0
putin,2022-04-01,todonoticias,musica,0
zelensky,2022-04-01,todonoticias,tecno,0
putin,2022-04-01,todonoticias,tecno,0
zelensky,2022-04-01,todonoticias,autos,0
putin,2022-04-01,todonoticias,autos,0
zelensky,2022-04-01,paginadoce,internacional,5
putin,2022-04-01,paginadoce,internacional,0
zelensky,2022-04-01,eldestape,espectaculos,0
putin,2022-04-01,eldestape,espectaculos,0
zelensky,2022-04-01,ambito,lifestyle,0
putin,2022-04-01,ambito,lifestyle,0
zelensky,2022-04-01,clarin,rural,0
putin,2022-04-01,clarin,rural,0
zelensky,2022-04-01,clarin,politica,0
putin,2022-04-01,clarin,politica,1
zelensky,2022-04-01,eldestape,deportes,0
putin,2022-04-01,eldestape,deportes,0
zelensky,2022-04-01,todonoticias,salud,0
putin,2022-04-01,todonoticias,salud,0
zelensky,2022-04-01,paginadoce,deportes,0
putin,2022-04-01,paginadoce,deportes,0
zelensky,2022-04-01,lanacion,tecnologia,0
putin,2022-04-01,lanacion,tecnologia,0
zelensky,2022-04-01,perfil,salud,0
putin,2022-04-01,perfil,salud,0
zelensky,2022-04-01,perfil,ciencia,0
putin,2022-04-01,perfil,ciencia,0
zelensky,2022-04-01,paginadoce,politica,0
putin,2022-04-01,paginadoce,politica,0
zelensky,2022-04-01,paginadoce,economia,0
putin,2022-04-01,paginadoce,economia,0
zelensky,2022-04-01,eldestape,cultura,0
putin,2022-04-01,eldestape,cultura,0
zelensky,2022-04-01,clarin,tecnologia,0
putin,2022-04-01,clarin,tecnologia,0
zelensky,2022-04-01,infobae,cultura,0
putin,2022-04-01,infobae,cultura,0
zelensky,2022-04-01,paginadoce,no,0
putin,2022-04-01,paginadoce,no,0
zelensky,2022-04-01,lanacion,autos,0
putin,2022-04-01,lanacion,autos,0
zelensky,2022-04-01,clarin,buena-vida,0
putin,2022-04-01,clarin,buena-vida,0
zelensky,2022-04-01,clarin,viajes,0
putin,2022-04-01,clarin,viajes,0
zelensky,2022-04-01,ambito,negocios,0
putin,2022-04-01,ambito,negocios,0
zelensky,2022-04-01,lanacion,opinion,1
putin,2022-04-01,lanacion,opinion,2
zelensky,2022-04-01,infobae,salud,0
putin,2022-04-01,infobae,salud,0
zelensky,2022-04-01,perfil,opinion,0
putin,2022-04-01,perfil,opinion,0
zelensky,2022-04-01,lanacion,salud,0
putin,2022-04-01,lanacion,salud,0
zelensky,2022-04-01,clarin,cultura,0
putin,2022-04-01,clarin,cultura,0
zelensky,2022-04-01,paginadoce,universidad,0
putin,2022-04-01,paginadoce,universidad,0
zelensky,2022-04-01,clarin,viva,0
putin,2022-04-01,clarin,viva,0
zelensky,2022-04-01,clarin,cartas-al-pais,0
putin,2022-04-01,clarin,cartas-al-pais,0
zelensky,2022-04-01,ambito,opinion,0
putin,2022-04-01,ambito,opinion,0
zelensky,2022-04-01,diariodeleuco,editorial,0
putin,2022-04-01,diariodeleuco,editorial,0
zelensky,2022-02-18,ambito,politica,0
putin,2022-02-18,ambito,politica,0
zelensky,2022-02-18,ambito,economia,0
putin,2022-02-18,ambito,economia,1
zelensky,2022-02-18,ambito,sociedad,0
putin,2022-02-18,ambito,sociedad,0
zelensky,2022-02-18,ambito,internacional,0
putin,2022-02-18,ambito,internacional,1
zelensky,2022-02-18,ambito,deportes,0
putin,2022-02-18,ambito,deportes,0
zelensky,2022-02-18,ambito,espectaculos,0
putin,2022-02-18,ambito,espectaculos,0
zelensky,2022-02-18,ambito,finanzas,0
putin,2022-02-18,ambito,finanzas,0
zelensky,2022-02-18,ambito,lifestyle,0
putin,2022-02-18,ambito,lifestyle,0
zelensky,2022-02-18,ambito,nacional,0
putin,2022-02-18,ambito,nacional,0
zelensky,2022-02-18,infobae,internacional,43
putin,2022-02-18,infobae,internacional,210
zelensky,2022-02-18,infobae,opinion,0
putin,2022-02-18,infobae,opinion,5
zelensky,2022-02-18,paginadoce,rosario12,0
putin,2022-02-18,paginadoce,rosario12,0
zelensky,2022-02-18,paginadoce,las12,0
putin,2022-02-18,paginadoce,las12,0
zelensky,2022-02-18,infobae,inhouse,0
putin,2022-02-18,infobae,inhouse,0
zelensky,2022-02-18,todonoticias,economia,0
putin,2022-02-18,todonoticias,economia,0
zelensky,2022-02-18,paginadoce,sociedad,0
putin,2022-02-18,paginadoce,sociedad,0
zelensky,2022-02-18,paginadoce,soy,0
putin,2022-02-18,paginadoce,soy,0
zelensky,2022-02-18,todonoticias,sociedad,0
putin,2022-02-18,todonoticias,sociedad,0
zelensky,2022-02-18,eldestape,economia,0
putin,2022-02-18,eldestape,economia,0
zelensky,2022-02-18,eldestape,politica,0
putin,2022-02-18,eldestape,politica,0
zelensky,2022-02-18,eldestape,internacional,2
putin,2022-02-18,eldestape,internacional,10
zelensky,2022-02-18,infobae,sociedad,0
putin,2022-02-18,infobae,sociedad,0
zelensky,2022-02-18,paginadoce,economia,0
putin,2022-02-18,paginadoce,economia,0
zelensky,2022-02-18,casarosada,alberto,0
putin,2022-02-18,casarosada,alberto,0
zelensky,2022-02-18,paginadoce,espectaculos,0
putin,2022-02-18,paginadoce,espectaculos,0
zelensky,2022-02-18,infobae,cultura,0
putin,2022-02-18,infobae,cultura,0
zelensky,2022-02-18,clarin,politica,0
putin,2022-02-18,clarin,politica,0
zelensky,2022-02-18,infobae,espectaculos,0
putin,2022-02-18,infobae,espectaculos,0
zelensky,2022-02-18,lanacion,tecnologia,0
putin,2022-02-18,lanacion,tecnologia,0
zelensky,2022-02-18,paginadoce,politica,0
putin,2022-02-18,paginadoce,politica,1
zelensky,2022-02-18,perfil,policiales,0
putin,2022-02-18,perfil,policiales,0
zelensky,2022-02-18,infobae,politica,0
putin,2022-02-18,infobae,politica,0
zelensky,2022-02-18,eldestape,deportes,0
putin,2022-02-18,eldestape,deportes,0
zelensky,2022-02-18,clarin,economia,4
putin,2022-02-18,clarin,economia,3
zelensky,2022-02-18,lanacion,economia,0
putin,2022-02-18,lanacion,economia,0
zelensky,2022-02-18,lanacion,internacional,2
putin,2022-02-18,lanacion,internacional,8
zelensky,2022-02-18,clarin,internacional,1
putin,2022-02-18,clarin,internacional,8
zelensky,2022-02-18,perfil,politica,0
putin,2022-02-18,perfil,politica,0
zelensky,2022-02-18,clarin,espectaculos,0
putin,2022-02-18,clarin,espectaculos,0
zelensky,2022-02-18,perfil,deportes,0
putin,2022-02-18,perfil,deportes,0
zelensky,2022-02-18,infobae,economia,0
putin,2022-02-18,infobae,economia,0
zelensky,2022-02-18,infobae,salud,0
putin,2022-02-18,infobae,salud,0
zelensky,2022-02-18,infobae,deportes,0
putin,2022-02-18,infobae,deportes,0
zelensky,2022-02-18,lanacion,espectaculos,0
putin,2022-02-18,lanacion,espectaculos,0
zelensky,2022-02-18,lanacion,politica,0
putin,2022-02-18,lanacion,politica,0
zelensky,2022-02-18,todonoticias,internacional,3
putin,2022-02-18,todonoticias,internacional,3
zelensky,2022-02-18,lanacion,deportes,0
putin,2022-02-18,lanacion,deportes,0
zelensky,2022-02-18,lanacion,sociedad,0
putin,2022-02-18,lanacion,sociedad,0
zelensky,2022-02-18,todonoticias,musica,0
putin,2022-02-18,todonoticias,musica,0
zelensky,2022-02-18,lanacion,lifestyle,0
putin,2022-02-18,lanacion,lifestyle,0
zelensky,2022-02-18,todonoticias,deportes,0
putin,2022-02-18,todonoticias,deportes,0
zelensky,2022-02-18,clarin,viva,0
putin,2022-02-18,clarin,viva,0
zelensky,2022-02-18,eldestape,sociedad,0
putin,2022-02-18,eldestape,sociedad,0
zelensky,2022-02-18,todonoticias,tecno,0
putin,2022-02-18,todonoticias,tecno,0
zelensky,2022-02-18,todonoticias,salud,0
putin,2022-02-18,todonoticias,salud,0
zelensky,2022-02-18,todonoticias,policiales,0
putin,2022-02-18,todonoticias,policiales,0
zelensky,2022-02-18,clarin,deportes,0
putin,2022-02-18,clarin,deportes,0
zelensky,2022-02-18,eldestape,espectaculos,0
putin,2022-02-18,eldestape,espectaculos,0
zelensky,2022-02-18,todonoticias,estilo,0
putin,2022-02-18,todonoticias,estilo,0
zelensky,2022-02-18,todonoticias,espectaculos,0
putin,2022-02-18,todonoticias,espectaculos,0
zelensky,2022-02-18,lanacion,seguridad,0
putin,2022-02-18,lanacion,seguridad,0
zelensky,2022-02-18,lanacion,autos,0
putin,2022-02-18,lanacion,autos,0
zelensky,2022-02-18,clarin,sociedad,0
putin,2022-02-18,clarin,sociedad,0
zelensky,2022-02-18,clarin,rural,0
putin,2022-02-18,clarin,rural,0
zelensky,2022-02-18,paginadoce,deportes,0
putin,2022-02-18,paginadoce,deportes,0
zelensky,2022-02-18,perfil,sociedad,0
putin,2022-02-18,perfil,sociedad,0
zelensky,2022-02-18,todonoticias,politica,0
putin,2022-02-18,todonoticias,politica,0
zelensky,2022-02-18,perfil,opinion,0
putin,2022-02-18,perfil,opinion,0
zelensky,2022-02-18,eldestape,cultura,0
putin,2022-02-18,eldestape,cultura,0
zelensky,2022-02-18,clarin,policiales,0
putin,2022-02-18,clarin,policiales,0
zelensky,2022-02-18,clarin,cultura,0
putin,2022-02-18,clarin,cultura,0
zelensky,2022-02-18,todonoticias,autos,0
putin,2022-02-18,todonoticias,autos,0
zelensky,2022-02-18,perfil,espectaculos,0
putin,2022-02-18,perfil,espectaculos,0
zelensky,2022-02-18,paginadoce,internacional,0
putin,2022-02-18,paginadoce,internacional,5
zelensky,2022-02-18,clarin,opinion,0
putin,2022-02-18,clarin,opinion,0
zelensky,2022-02-18,lanacion,opinion,0
putin,2022-02-18,lanacion,opinion,1
zelensky,2022-02-18,perfil,economia,0
putin,2022-02-18,perfil,economia,0
zelensky,2022-02-18,clarin,tecnologia,0
putin,2022-02-18,clarin,tecnologia,0
zelensky,2022-02-18,perfil,internacional,0
putin,2022-02-18,perfil,internacional,1
zelensky,2022-02-18,lanacion,cultura,0
putin,2022-02-18,lanacion,cultura,0
zelensky,2022-02-18,clarin,autos,0
putin,2022-02-18,clarin,autos,0
zelensky,2022-02-18,lanacion,propiedades,0
putin,2022-02-18,lanacion,propiedades,0
zelensky,2022-02-18,clarin,viajes,0
putin,2022-02-18,clarin,viajes,0
zelensky,2022-02-18,perfil,ciencia,0
putin,2022-02-18,perfil,ciencia,0
zelensky,2022-02-18,clarin,cartas-al-pais,0
putin,2022-02-18,clarin,cartas-al-pais,0
zelensky,2022-02-18,paginadoce,no,0
putin,2022-02-18,paginadoce,no,0
zelensky,2022-02-18,clarin,ciudades,0
putin,2022-02-18,clarin,ciudades,0
zelensky,2022-04-05,ambito,sociedad,0
putin,2022-04-05,ambito,sociedad,0
zelensky,2022-04-05,ambito,deportes,0
putin,2022-04-05,ambito,deportes,0
zelensky,2022-04-05,ambito,nacional,0
putin,2022-04-05,ambito,nacional,0
zelensky,2022-04-05,ambito,politica,0
putin,2022-04-05,ambito,politica,0
zelensky,2022-04-05,ambito,economia,1
putin,2022-04-05,ambito,economia,8
zelensky,2022-04-05,ambito,internacional,4
putin,2022-04-05,ambito,internacional,0
zelensky,2022-04-05,ambito,espectaculos,0
putin,2022-04-05,ambito,espectaculos,0
zelensky,2022-04-05,ambito,finanzas,0
putin,2022-04-05,ambito,finanzas,0
zelensky,2022-04-05,ambito,novedades-fiscales,0
putin,2022-04-05,ambito,novedades-fiscales,0
zelensky,2022-04-05,todonoticias,economia,0
putin,2022-04-05,todonoticias,economia,0
zelensky,2022-04-05,infobae,deportes,0
putin,2022-04-05,infobae,deportes,0
zelensky,2022-04-05,paginadoce,rosario12,0
putin,2022-04-05,paginadoce,rosario12,0
zelensky,2022-04-05,infobae,inhouse,0
putin,2022-04-05,infobae,inhouse,0
zelensky,2022-04-05,paginadoce,sociedad,0
putin,2022-04-05,paginadoce,sociedad,0
zelensky,2022-04-05,paginadoce,politica,0
putin,2022-04-05,paginadoce,politica,0
zelensky,2022-04-05,infobae,internacional,130
putin,2022-04-05,infobae,internacional,56
zelensky,2022-04-05,todonoticias,sociedad,0
putin,2022-04-05,todonoticias,sociedad,0
zelensky,2022-04-05,eldestape,politica,0
putin,2022-04-05,eldestape,politica,0
zelensky,2022-04-05,eldestape,economia,0
putin,2022-04-05,eldestape,economia,0
zelensky,2022-04-05,clarin,internacional,26
putin,2022-04-05,clarin,internacional,7
zelensky,2022-04-05,perfil,deportes,0
putin,2022-04-05,perfil,deportes,0
zelensky,2022-04-05,paginadoce,plastica,0
putin,2022-04-05,paginadoce,plastica,0
zelensky,2022-04-05,perfil,economia,0
putin,2022-04-05,perfil,economia,2
zelensky,2022-04-05,clarin,viva,0
putin,2022-04-05,clarin,viva,0
zelensky,2022-04-05,clarin,politica,0
putin,2022-04-05,clarin,politica,0
zelensky,2022-04-05,infobae,cultura,0
putin,2022-04-05,infobae,cultura,0
zelensky,2022-04-05,lanacion,espectaculos,0
putin,2022-04-05,lanacion,espectaculos,0
zelensky,2022-04-05,todonoticias,espectaculos,0
putin,2022-04-05,todonoticias,espectaculos,0
zelensky,2022-04-05,infobae,politica,0
putin,2022-04-05,infobae,politica,1
zelensky,2022-04-05,infobae,economia,0
putin,2022-04-05,infobae,economia,0
zelensky,2022-04-05,lanacion,internacional,4
putin,2022-04-05,lanacion,internacional,12
zelensky,2022-04-05,lanacion,economia,0
putin,2022-04-05,lanacion,economia,0
zelensky,2022-04-05,infobae,salud,0
putin,2022-04-05,infobae,salud,0
zelensky,2022-04-05,infobae,espectaculos,0
putin,2022-04-05,infobae,espectaculos,0
zelensky,2022-04-05,infobae,sociedad,0
putin,2022-04-05,infobae,sociedad,0
zelensky,2022-04-05,paginadoce,internacional,6
putin,2022-04-05,paginadoce,internacional,2
zelensky,2022-04-05,perfil,espectaculos,0
putin,2022-04-05,perfil,espectaculos,0
zelensky,2022-04-05,infobae,opinion,0
putin,2022-04-05,infobae,opinion,1
zelensky,2022-04-05,clarin,deportes,0
putin,2022-04-05,clarin,deportes,0
zelensky,2022-04-05,eldestape,deportes,0
putin,2022-04-05,eldestape,deportes,0
zelensky,2022-04-05,lanacion,politica,0
putin,2022-04-05,lanacion,politica,3
zelensky,2022-04-05,perfil,politica,0
putin,2022-04-05,perfil,politica,2
zelensky,2022-04-05,clarin,sociedad,0
putin,2022-04-05,clarin,sociedad,0
zelensky,2022-04-05,perfil,policiales,0
putin,2022-04-05,perfil,policiales,0
zelensky,2022-04-05,lanacion,sociedad,0
putin,2022-04-05,lanacion,sociedad,0
zelensky,2022-04-05,lanacion,deportes,0
putin,2022-04-05,lanacion,deportes,2
zelensky,2022-04-05,todonoticias,politica,0
putin,2022-04-05,todonoticias,politica,0
zelensky,2022-04-05,lanacion,seguridad,0
putin,2022-04-05,lanacion,seguridad,0
zelensky,2022-04-05,todonoticias,opinion,0
putin,2022-04-05,todonoticias,opinion,1
zelensky,2022-04-05,eldestape,internacional,30
putin,2022-04-05,eldestape,internacional,12
zelensky,2022-04-05,lanacion,lifestyle,0
putin,2022-04-05,lanacion,lifestyle,0
zelensky,2022-04-05,todonoticias,deportes,0
putin,2022-04-05,todonoticias,deportes,1
zelensky,2022-04-05,lanacion,opinion,0
putin,2022-04-05,lanacion,opinion,0
zelensky,2022-04-05,lanacion,comunidad,0
putin,2022-04-05,lanacion,comunidad,0
zelensky,2022-04-05,clarin,economia,0
putin,2022-04-05,clarin,economia,2
zelensky,2022-04-05,todonoticias,policiales,0
putin,2022-04-05,todonoticias,policiales,0
zelensky,2022-04-05,lanacion,tecnologia,0
putin,2022-04-05,lanacion,tecnologia,0
zelensky,2022-04-05,paginadoce,economia,0
putin,2022-04-05,paginadoce,economia,0
zelensky,2022-04-05,eldestape,sociedad,0
putin,2022-04-05,eldestape,sociedad,0
zelensky,2022-04-05,todonoticias,musica,0
putin,2022-04-05,todonoticias,musica,0
zelensky,2022-04-05,lanacion,cultura,0
putin,2022-04-05,lanacion,cultura,1
zelensky,2022-04-05,todonoticias,internacional,2
putin,2022-04-05,todonoticias,internacional,5
zelensky,2022-04-05,diariodeleuco,todo,0
putin,2022-04-05,diariodeleuco,todo,0
zelensky,2022-04-05,clarin,rural,0
putin,2022-04-05,clarin,rural,0
zelensky,2022-04-05,todonoticias,estilo,0
putin,2022-04-05,todonoticias,estilo,0
zelensky,2022-04-05,eldestape,espectaculos,0
putin,2022-04-05,eldestape,espectaculos,0
zelensky,2022-04-05,lanacion,buenos-aires,0
putin,2022-04-05,lanacion,buenos-aires,0
zelensky,2022-04-05,ambito,lifestyle,0
putin,2022-04-05,ambito,lifestyle,0
zelensky,2022-04-05,todonoticias,salud,0
putin,2022-04-05,todonoticias,salud,0
zelensky,2022-04-05,clarin,espectaculos,0
putin,2022-04-05,clarin,espectaculos,0
zelensky,2022-04-05,clarin,viajes,0
putin,2022-04-05,clarin,viajes,0
zelensky,2022-04-05,todonoticias,autos,0
putin,2022-04-05,todonoticias,autos,0
zelensky,2022-04-05,clarin,policiales,0
putin,2022-04-05,clarin,policiales,0
zelensky,2022-04-05,todonoticias,tecno,0
putin,2022-04-05,todonoticias,tecno,0
zelensky,2022-04-05,perfil,opinion,0
putin,2022-04-05,perfil,opinion,0
zelensky,2022-04-05,ambito,negocios,0
putin,2022-04-05,ambito,negocios,0
zelensky,2022-04-05,eldestape,cultura,0
putin,2022-04-05,eldestape,cultura,1
zelensky,2022-04-05,paginadoce,deportes,0
putin,2022-04-05,paginadoce,deportes,0
