topico,fecha,diario,seccion,freq
odio,2022-09-13,lanacion,politica,0
copitos,2022-09-13,lanacion,turismo,0
odio,2022-09-13,lanacion,turismo,0
copitos,2022-09-13,lanacion,economia,0
odio,2022-09-13,lanacion,economia,0
copitos,2022-09-13,lanacion,internacional,0
odio,2022-09-13,lanacion,internacional,0
copitos,2022-09-13,lanacion,seguridad,0
odio,2022-09-13,lanacion,seguridad,0
copitos,2022-09-13,clarin,viajes,0
odio,2022-09-13,clarin,viajes,0
copitos,2022-09-13,eldestape,internacional,0
odio,2022-09-13,eldestape,internacional,0
copitos,2022-09-13,todonoticias,musica,0
odio,2022-09-13,todonoticias,musica,0
copitos,2022-09-13,todonoticias,deportes,0
odio,2022-09-13,todonoticias,deportes,0
copitos,2022-09-13,todonoticias,estilo,0
odio,2022-09-13,todonoticias,estilo,0
copitos,2022-09-13,eldestape,espectaculos,0
odio,2022-09-13,eldestape,espectaculos,0
copitos,2022-09-13,todonoticias,policiales,0
odio,2022-09-13,todonoticias,policiales,0
copitos,2022-09-13,diariodeleuco,todo,0
odio,2022-09-13,diariodeleuco,todo,0
copitos,2022-09-13,eldestape,deportes,0
odio,2022-09-13,eldestape,deportes,0
copitos,2022-09-13,todonoticias,espectaculos,0
odio,2022-09-13,todonoticias,espectaculos,0
copitos,2022-09-13,clarin,internacional,0
odio,2022-09-13,clarin,internacional,0
copitos,2022-09-13,clarin,politica,0
odio,2022-09-13,clarin,politica,1
copitos,2022-09-13,clarin,autos,0
odio,2022-09-13,clarin,autos,0
copitos,2022-09-13,perfil,cultura,0
odio,2022-09-13,perfil,cultura,0
copitos,2022-09-13,todonoticias,internacional,0
odio,2022-09-13,todonoticias,internacional,0
copitos,2022-09-13,eldestape,cultura,0
odio,2022-09-13,eldestape,cultura,0
copitos,2022-09-13,paginadoce,espectaculos,0
odio,2022-09-13,paginadoce,espectaculos,0
copitos,2022-09-13,paginadoce,economia,0
odio,2022-09-13,paginadoce,economia,0
copitos,2022-09-13,lanacion,tecnologia,0
odio,2022-09-13,lanacion,tecnologia,0
copitos,2022-09-13,lanacion,salud,0
odio,2022-09-13,lanacion,salud,0
copitos,2022-09-13,todonoticias,tecno,0
odio,2022-09-13,todonoticias,tecno,0
copitos,2022-09-13,todonoticias,salud,0
odio,2022-09-13,todonoticias,salud,0
copitos,2022-09-13,infobae,campo,0
odio,2022-09-13,infobae,campo,0
copitos,2022-09-13,todonoticias,autos,0
odio,2022-09-13,todonoticias,autos,0
copitos,2022-09-13,clarin,cultura,0
odio,2022-09-13,clarin,cultura,0
copitos,2022-09-13,clarin,tecnologia,0
odio,2022-09-13,clarin,tecnologia,0
copitos,2022-09-13,lanacion,sociedad,0
odio,2022-09-13,lanacion,sociedad,0
copitos,2022-09-13,clarin,rural,0
odio,2022-09-13,clarin,rural,0
copitos,2022-09-13,paginadoce,la ventana,0
odio,2022-09-13,paginadoce,la ventana,0
copitos,2022-09-13,perfil,policiales,0
odio,2022-09-13,perfil,policiales,0
copitos,2022-09-13,perfil,tecnologia,0
odio,2022-09-13,perfil,tecnologia,0
copitos,2022-09-13,clarin,arq,0
odio,2022-09-13,clarin,arq,0
copitos,2022-09-13,ambito,opinion,0
odio,2022-09-13,ambito,opinion,0
copitos,2022-09-13,clarin,buena-vida,0
odio,2022-09-13,clarin,buena-vida,0
copitos,2022-09-13,eldestape,ciencia,0
odio,2022-09-13,eldestape,ciencia,0
copitos,2022-09-13,lanacion,autos,0
odio,2022-09-13,lanacion,autos,0
copitos,2022-09-13,clarin,opinion,0
odio,2022-09-13,clarin,opinion,0
copitos,2022-09-13,diariodeleuco,editorial,0
odio,2022-09-13,diariodeleuco,editorial,0
copitos,2022-09-13,clarin,ciudades,0
odio,2022-09-13,clarin,ciudades,0
copitos,2022-09-13,paginadoce,ciencia,0
odio,2022-09-13,paginadoce,ciencia,0
copitos,2022-09-13,paginadoce,no,0
odio,2022-09-13,paginadoce,no,0
copitos,2022-09-13,lanacion,propiedades,0
odio,2022-09-13,lanacion,propiedades,0
copitos,2022-09-13,clarin,cartas-al-pais,0
odio,2022-09-13,clarin,cartas-al-pais,0
copitos,2022-09-26,perfil,espectaculos,0
odio,2022-09-26,perfil,espectaculos,0
copitos,2022-09-26,perfil,deportes,0
odio,2022-09-26,perfil,deportes,0
copitos,2022-09-26,perfil,politica,0
odio,2022-09-26,perfil,politica,0
copitos,2022-09-26,perfil,economia,0
odio,2022-09-26,perfil,economia,0
copitos,2022-09-26,todonoticias,economia,0
odio,2022-09-26,todonoticias,economia,0
copitos,2022-09-26,eldestape,economia,0
odio,2022-09-26,eldestape,economia,0
copitos,2022-09-26,eldestape,sociedad,0
odio,2022-09-26,eldestape,sociedad,0
copitos,2022-09-26,eldestape,internacional,0
odio,2022-09-26,eldestape,internacional,0
copitos,2022-09-26,infobae,internacional,0
odio,2022-09-26,infobae,internacional,3
copitos,2022-09-26,infobae,inhouse,0
odio,2022-09-26,infobae,inhouse,0
copitos,2022-09-26,ambito,politica,0
odio,2022-09-26,ambito,politica,0
copitos,2022-09-26,ambito,economia,0
odio,2022-09-26,ambito,economia,0
copitos,2022-09-26,ambito,internacional,0
odio,2022-09-26,ambito,internacional,0
copitos,2022-09-26,ambito,deportes,0
odio,2022-09-26,ambito,deportes,0
copitos,2022-09-26,ambito,finanzas,0
odio,2022-09-26,ambito,finanzas,0
copitos,2022-09-26,ambito,opinion,0
odio,2022-09-26,ambito,opinion,0
copitos,2022-09-26,ambito,nacional,0
odio,2022-09-26,ambito,nacional,0
copitos,2022-09-26,paginadoce,espectaculos,0
odio,2022-09-26,paginadoce,espectaculos,0
copitos,2022-09-26,ambito,espectaculos,0
odio,2022-09-26,ambito,espectaculos,0
copitos,2022-09-26,clarin,sociedad,0
odio,2022-09-26,clarin,sociedad,0
copitos,2022-09-26,infobae,cultura,0
odio,2022-09-26,infobae,cultura,0
copitos,2022-09-26,infobae,espectaculos,0
odio,2022-09-26,infobae,espectaculos,0
copitos,2022-09-26,todonoticias,espectaculos,0
odio,2022-09-26,todonoticias,espectaculos,0
copitos,2022-09-26,perfil,policiales,0
odio,2022-09-26,perfil,policiales,0
copitos,2022-09-26,infobae,opinion,1
odio,2022-09-26,infobae,opinion,0
copitos,2022-09-26,infobae,salud,0
odio,2022-09-26,infobae,salud,0
copitos,2022-09-26,infobae,economia,0
odio,2022-09-26,infobae,economia,0
copitos,2022-09-26,infobae,sociedad,0
odio,2022-09-26,infobae,sociedad,0
copitos,2022-09-26,infobae,deportes,0
odio,2022-09-26,infobae,deportes,0
copitos,2022-09-26,infobae,tendencias,0
odio,2022-09-26,infobae,tendencias,0
copitos,2022-09-26,clarin,policiales,0
odio,2022-09-26,clarin,policiales,0
copitos,2022-09-26,perfil,ciencia,0
odio,2022-09-26,perfil,ciencia,0
copitos,2022-09-26,clarin,internacional,0
odio,2022-09-26,clarin,internacional,0
copitos,2022-09-26,eldestape,deportes,0
odio,2022-09-26,eldestape,deportes,0
copitos,2022-09-26,infobae,politica,0
odio,2022-09-26,infobae,politica,0
copitos,2022-09-26,clarin,economia,0
odio,2022-09-26,clarin,economia,0
copitos,2022-09-26,clarin,deportes,0
odio,2022-09-26,clarin,deportes,0
copitos,2022-09-26,clarin,cartas-al-pais,0
odio,2022-09-26,clarin,cartas-al-pais,0
copitos,2022-09-26,todonoticias,politica,0
odio,2022-09-26,todonoticias,politica,0
copitos,2022-09-26,todonoticias,sociedad,0
odio,2022-09-26,todonoticias,sociedad,0
copitos,2022-09-26,todonoticias,deportes,0
odio,2022-09-26,todonoticias,deportes,0
copitos,2022-09-26,todonoticias,internacional,0
odio,2022-09-26,todonoticias,internacional,0
copitos,2022-09-26,todonoticias,musica,0
odio,2022-09-26,todonoticias,musica,0
copitos,2022-09-26,todonoticias,estilo,0
odio,2022-09-26,todonoticias,estilo,0
copitos,2022-09-26,paginadoce,internacional,0
odio,2022-09-26,paginadoce,internacional,0
copitos,2022-09-26,ambito,sociedad,0
odio,2022-09-26,ambito,sociedad,0
copitos,2022-09-26,todonoticias,policiales,0
odio,2022-09-26,todonoticias,policiales,0
copitos,2022-09-26,lanacion,economia,0
odio,2022-09-26,lanacion,economia,0
copitos,2022-09-26,lanacion,internacional,0
odio,2022-09-26,lanacion,internacional,0
copitos,2022-09-26,lanacion,deportes,0
odio,2022-09-26,lanacion,deportes,0
copitos,2022-09-26,lanacion,politica,2
odio,2022-09-26,lanacion,politica,1
copitos,2022-09-26,lanacion,autos,0
odio,2022-09-26,lanacion,autos,0
copitos,2022-09-26,lanacion,propiedades,0
odio,2022-09-26,lanacion,propiedades,0
copitos,2022-09-26,lanacion,cultura,0
odio,2022-09-26,lanacion,cultura,0
copitos,2022-09-26,lanacion,espectaculos,0
odio,2022-09-26,lanacion,espectaculos,0
copitos,2022-09-26,lanacion,sociedad,0
odio,2022-09-26,lanacion,sociedad,1
copitos,2022-09-26,clarin,rural,0
odio,2022-09-26,clarin,rural,0
copitos,2022-09-26,eldestape,espectaculos,0
odio,2022-09-26,eldestape,espectaculos,0
copitos,2022-09-26,perfil,internacional,0
odio,2022-09-26,perfil,internacional,0
copitos,2022-09-26,eldestape,politica,0
odio,2022-09-26,eldestape,politica,0
copitos,2022-09-26,perfil,cultura,0
odio,2022-09-26,perfil,cultura,0
copitos,2022-09-26,clarin,politica,0
odio,2022-09-26,clarin,politica,0
copitos,2022-09-26,ambito,negocios,0
odio,2022-09-26,ambito,negocios,0
copitos,2022-09-26,todonoticias,autos,0
odio,2022-09-26,todonoticias,autos,0
copitos,2022-09-26,paginadoce,sociedad,0
odio,2022-09-26,paginadoce,sociedad,0
copitos,2022-09-26,clarin,autos,0
odio,2022-09-26,clarin,autos,0
copitos,2022-09-26,paginadoce,rosario12,0
odio,2022-09-26,paginadoce,rosario12,0
copitos,2022-09-26,todonoticias,salud,0
odio,2022-09-26,todonoticias,salud,0
copitos,2022-09-26,clarin,opinion,0
odio,2022-09-26,clarin,opinion,0
copitos,2022-09-26,lanacion,buenos-aires,0
odio,2022-09-26,lanacion,buenos-aires,0
copitos,2022-09-26,todonoticias,tecno,0
odio,2022-09-26,todonoticias,tecno,1
copitos,2022-09-26,paginadoce,economia,0
odio,2022-09-26,paginadoce,economia,0
copitos,2022-09-26,paginadoce,politica,0
odio,2022-09-26,paginadoce,politica,4
copitos,2022-09-26,paginadoce,deportes,0
odio,2022-09-26,paginadoce,deportes,0
copitos,2022-09-26,diariodeleuco,todo,0
odio,2022-09-26,diariodeleuco,todo,0
copitos,2022-09-26,lanacion,tecnologia,0
odio,2022-09-26,lanacion,tecnologia,0
copitos,2022-09-26,perfil,sociedad,0
odio,2022-09-26,perfil,sociedad,0
copitos,2022-09-26,clarin,espectaculos,0
odio,2022-09-26,clarin,espectaculos,0
copitos,2022-09-26,lanacion,seguridad,0
odio,2022-09-26,lanacion,seguridad,0
copitos,2022-09-26,eldestape,cultura,0
odio,2022-09-26,eldestape,cultura,0
copitos,2022-09-26,clarin,cultura,0
odio,2022-09-26,clarin,cultura,0
copitos,2022-09-26,clarin,tecnologia,0
odio,2022-09-26,clarin,tecnologia,0
copitos,2022-09-26,paginadoce,ciencia,0
odio,2022-09-26,paginadoce,ciencia,0
copitos,2022-09-26,perfil,tecnologia,0
odio,2022-09-26,perfil,tecnologia,0
copitos,2022-09-26,casarosada,alberto,0
odio,2022-09-26,casarosada,alberto,0
copitos,2022-09-26,paginadoce,plastica,0
odio,2022-09-26,paginadoce,plastica,0
copitos,2022-09-26,clarin,arq,0
odio,2022-09-26,clarin,arq,0
copitos,2022-09-26,lanacion,salud,0
odio,2022-09-26,lanacion,salud,0
copitos,2022-09-26,perfil,opinion,0
odio,2022-09-26,perfil,opinion,0
copitos,2022-09-26,diariodeleuco,editorial,0
odio,2022-09-26,diariodeleuco,editorial,0
copitos,2022-09-26,clarin,viva,0
odio,2022-09-26,clarin,viva,0
copitos,2022-09-16,casarosada,alberto,0
odio,2022-09-16,casarosada,alberto,0
copitos,2022-09-16,perfil,deportes,0
odio,2022-09-16,perfil,deportes,0
copitos,2022-09-16,perfil,espectaculos,0
odio,2022-09-16,perfil,espectaculos,0
copitos,2022-09-16,perfil,politica,4
odio,2022-09-16,perfil,politica,1
copitos,2022-09-16,perfil,economia,0
odio,2022-09-16,perfil,economia,0
copitos,2022-09-16,perfil,internacional,0
odio,2022-09-16,perfil,internacional,0
copitos,2022-09-16,lanacion,deportes,0
odio,2022-09-16,lanacion,deportes,0
copitos,2022-09-16,lanacion,politica,0
odio,2022-09-16,lanacion,politica,2
copitos,2022-09-16,lanacion,espectaculos,0
odio,2022-09-16,lanacion,espectaculos,0
copitos,2022-09-16,ambito,politica,7
odio,2022-09-16,ambito,politica,1
copitos,2022-09-16,ambito,economia,0
odio,2022-09-16,ambito,economia,0
copitos,2022-09-16,ambito,sociedad,0
odio,2022-09-16,ambito,sociedad,0
copitos,2022-09-16,ambito,internacional,0
odio,2022-09-16,ambito,internacional,0
copitos,2022-09-16,ambito,espectaculos,0
odio,2022-09-16,ambito,espectaculos,0
copitos,2022-09-16,ambito,finanzas,0
odio,2022-09-16,ambito,finanzas,0
copitos,2022-09-16,ambito,negocios,0
odio,2022-09-16,ambito,negocios,0
copitos,2022-09-16,ambito,estilo-a,0
odio,2022-09-16,ambito,estilo-a,0
copitos,2022-09-16,todonoticias,economia,0
odio,2022-09-16,todonoticias,economia,0
copitos,2022-09-16,paginadoce,soy,0
odio,2022-09-16,paginadoce,soy,2
copitos,2022-09-16,paginadoce,las12,0
odio,2022-09-16,paginadoce,las12,0
copitos,2022-09-16,paginadoce,sociedad,0
odio,2022-09-16,paginadoce,sociedad,0
copitos,2022-09-16,paginadoce,rosario12,0
odio,2022-09-16,paginadoce,rosario12,0
copitos,2022-09-16,clarin,sociedad,0
odio,2022-09-16,clarin,sociedad,0
copitos,2022-09-16,eldestape,politica,0
odio,2022-09-16,eldestape,politica,0
copitos,2022-09-16,eldestape,sociedad,0
odio,2022-09-16,eldestape,sociedad,0
copitos,2022-09-16,infobae,internacional,2
odio,2022-09-16,infobae,internacional,1
copitos,2022-09-16,infobae,cultura,0
odio,2022-09-16,infobae,cultura,0
copitos,2022-09-16,infobae,deportes,0
odio,2022-09-16,infobae,deportes,0
copitos,2022-09-16,infobae,opinion,0
odio,2022-09-16,infobae,opinion,0
copitos,2022-09-16,infobae,inhouse,0
odio,2022-09-16,infobae,inhouse,0
copitos,2022-09-16,ambito,lifestyle,0
odio,2022-09-16,ambito,lifestyle,0
copitos,2022-09-16,ambito,nacional,0
odio,2022-09-16,ambito,nacional,0
copitos,2022-09-16,todonoticias,sociedad,0
odio,2022-09-16,todonoticias,sociedad,0
copitos,2022-09-16,infobae,espectaculos,0
odio,2022-09-16,infobae,espectaculos,0
copitos,2022-09-16,ambito,deportes,0
odio,2022-09-16,ambito,deportes,0
copitos,2022-09-16,perfil,sociedad,0
odio,2022-09-16,perfil,sociedad,0
copitos,2022-09-16,ambito,opinion,0
odio,2022-09-16,ambito,opinion,0
copitos,2022-09-16,clarin,politica,1
odio,2022-09-16,clarin,politica,0
copitos,2022-09-16,infobae,tendencias,0
odio,2022-09-16,infobae,tendencias,0
copitos,2022-09-16,infobae,economia,0
odio,2022-09-16,infobae,economia,0
copitos,2022-09-16,infobae,sociedad,0
odio,2022-09-16,infobae,sociedad,0
copitos,2022-09-16,infobae,salud,0
odio,2022-09-16,infobae,salud,0
copitos,2022-09-16,infobae,politica,12
odio,2022-09-16,infobae,politica,0
copitos,2022-09-16,clarin,deportes,0
odio,2022-09-16,clarin,deportes,0
copitos,2022-09-16,eldestape,economia,0
odio,2022-09-16,eldestape,economia,0
copitos,2022-09-16,perfil,policiales,0
odio,2022-09-16,perfil,policiales,0
copitos,2022-09-16,eldestape,deportes,0
odio,2022-09-16,eldestape,deportes,0
copitos,2022-09-16,clarin,economia,0
odio,2022-09-16,clarin,economia,0
copitos,2022-09-16,perfil,ciencia,0
odio,2022-09-16,perfil,ciencia,0
copitos,2022-09-16,clarin,policiales,0
odio,2022-09-16,clarin,policiales,0
copitos,2022-09-16,todonoticias,espectaculos,0
odio,2022-09-16,todonoticias,espectaculos,0
copitos,2022-09-16,todonoticias,deportes,0
odio,2022-09-16,todonoticias,deportes,0
copitos,2022-09-16,clarin,internacional,0
odio,2022-09-16,clarin,internacional,0
copitos,2022-09-16,todonoticias,internacional,0
odio,2022-09-16,todonoticias,internacional,0
copitos,2022-09-16,clarin,ciudades,0
odio,2022-09-16,clarin,ciudades,0
copitos,2022-09-16,eldestape,internacional,0
odio,2022-09-16,eldestape,internacional,0
copitos,2022-09-16,todonoticias,musica,0
odio,2022-09-16,todonoticias,musica,0
copitos,2022-09-16,todonoticias,estilo,0
odio,2022-09-16,todonoticias,estilo,0
copitos,2022-09-16,todonoticias,tecno,0
odio,2022-09-16,todonoticias,tecno,3
copitos,2022-09-16,eldestape,espectaculos,0
odio,2022-09-16,eldestape,espectaculos,0
copitos,2022-09-16,diariodeleuco,todo,0
odio,2022-09-16,diariodeleuco,todo,0
copitos,2022-09-16,lanacion,seguridad,0
odio,2022-09-16,lanacion,seguridad,0
copitos,2022-09-16,lanacion,economia,0
odio,2022-09-16,lanacion,economia,0
copitos,2022-09-16,lanacion,comunidad,0
odio,2022-09-16,lanacion,comunidad,0
copitos,2022-09-16,lanacion,internacional,0
odio,2022-09-16,lanacion,internacional,0
copitos,2022-09-16,lanacion,ciencia,0
odio,2022-09-16,lanacion,ciencia,0
copitos,2022-09-16,lanacion,sociedad,0
odio,2022-09-16,lanacion,sociedad,0
copitos,2022-09-16,lanacion,cultura,0
odio,2022-09-16,lanacion,cultura,0
copitos,2022-09-16,todonoticias,policiales,0
odio,2022-09-16,todonoticias,policiales,0
copitos,2022-09-16,todonoticias,salud,0
odio,2022-09-16,todonoticias,salud,0
copitos,2022-09-16,paginadoce,deportes,0
odio,2022-09-16,paginadoce,deportes,0
copitos,2022-09-16,clarin,espectaculos,0
odio,2022-09-16,clarin,espectaculos,0
copitos,2022-09-16,todonoticias,politica,5
odio,2022-09-16,todonoticias,politica,0
copitos,2022-09-16,clarin,rural,0
odio,2022-09-16,clarin,rural,0
copitos,2022-09-16,clarin,viajes,0
odio,2022-09-16,clarin,viajes,0
copitos,2022-09-16,lanacion,tecnologia,0
odio,2022-09-16,lanacion,tecnologia,0
copitos,2022-09-16,paginadoce,internacional,0
odio,2022-09-16,paginadoce,internacional,2
copitos,2022-09-16,todonoticias,autos,0
odio,2022-09-16,todonoticias,autos,0
copitos,2022-09-16,paginadoce,economia,0
odio,2022-09-16,paginadoce,economia,0
copitos,2022-09-16,clarin,tecnologia,0
odio,2022-09-16,clarin,tecnologia,0
copitos,2022-09-16,clarin,opinion,0
odio,2022-09-16,clarin,opinion,0
copitos,2022-09-16,paginadoce,politica,2
odio,2022-09-16,paginadoce,politica,3
copitos,2022-09-16,eldestape,cultura,0
odio,2022-09-16,eldestape,cultura,0
copitos,2022-09-16,paginadoce,ciencia,0
odio,2022-09-16,paginadoce,ciencia,0
copitos,2022-09-16,paginadoce,no,0
odio,2022-09-16,paginadoce,no,0
copitos,2022-09-16,lanacion,salud,0
odio,2022-09-16,lanacion,salud,0
copitos,2022-09-16,lanacion,buenos-aires,0
odio,2022-09-16,lanacion,buenos-aires,0
copitos,2022-09-16,perfil,opinion,0
odio,2022-09-16,perfil,opinion,0
copitos,2022-09-16,lanacion,autos,0
odio,2022-09-16,lanacion,autos,0
copitos,2022-09-16,lanacion,propiedades,0
odio,2022-09-16,lanacion,propiedades,0
copitos,2022-09-16,perfil,cultura,0
odio,2022-09-16,perfil,cultura,0
copitos,2022-09-16,perfil,tecnologia,0
odio,2022-09-16,perfil,tecnologia,0
copitos,2022-09-16,clarin,autos,0
odio,2022-09-16,clarin,autos,0
copitos,2022-09-16,diariodeleuco,editorial,0
odio,2022-09-16,diariodeleuco,editorial,0
copitos,2022-09-16,paginadoce,espectaculos,0
odio,2022-09-16,paginadoce,espectaculos,0
copitos,2022-09-16,todonoticias,opinion,0
odio,2022-09-16,todonoticias,opinion,0
copitos,2022-09-16,clarin,cultura,0
odio,2022-09-16,clarin,cultura,0
copitos,2022-09-16,clarin,cartas-al-pais,0
odio,2022-09-16,clarin,cartas-al-pais,0
copitos,2022-09-11,perfil,policiales,0
odio,2022-09-11,perfil,policiales,0
copitos,2022-09-11,perfil,deportes,0
odio,2022-09-11,perfil,deportes,0
copitos,2022-09-11,perfil,espectaculos,0
odio,2022-09-11,perfil,espectaculos,0
copitos,2022-09-11,perfil,politica,0
odio,2022-09-11,perfil,politica,1
copitos,2022-09-11,perfil,economia,0
odio,2022-09-11,perfil,economia,0
copitos,2022-09-11,perfil,internacional,0
odio,2022-09-11,perfil,internacional,0
copitos,2022-09-11,ambito,finanzas,0
odio,2022-09-11,ambito,finanzas,0
copitos,2022-09-11,ambito,lifestyle,0
odio,2022-09-11,ambito,lifestyle,0
copitos,2022-09-11,todonoticias,policiales,0
odio,2022-09-11,todonoticias,policiales,0
copitos,2022-09-11,paginadoce,radar,0
odio,2022-09-11,paginadoce,radar,0
copitos,2022-09-11,paginadoce,rosario12,0
odio,2022-09-11,paginadoce,rosario12,3
copitos,2022-09-11,paginadoce,economia,0
odio,2022-09-11,paginadoce,economia,1
copitos,2022-09-11,eldestape,politica,0
odio,2022-09-11,eldestape,politica,5
copitos,2022-09-11,eldestape,deportes,0
odio,2022-09-11,eldestape,deportes,0
copitos,2022-09-11,eldestape,sociedad,0
odio,2022-09-11,eldestape,sociedad,0
copitos,2022-09-11,eldestape,economia,0
odio,2022-09-11,eldestape,economia,0
copitos,2022-09-11,infobae,espectaculos,0
odio,2022-09-11,infobae,espectaculos,0
copitos,2022-09-11,infobae,internacional,0
odio,2022-09-11,infobae,internacional,0
copitos,2022-09-11,infobae,tendencias,0
odio,2022-09-11,infobae,tendencias,0
copitos,2022-09-11,infobae,inhouse,0
odio,2022-09-11,infobae,inhouse,0
copitos,2022-09-11,perfil,opinion,0
odio,2022-09-11,perfil,opinion,2
copitos,2022-09-11,ambito,sociedad,0
odio,2022-09-11,ambito,sociedad,0
copitos,2022-09-11,ambito,deportes,0
odio,2022-09-11,ambito,deportes,0
copitos,2022-09-11,ambito,espectaculos,0
odio,2022-09-11,ambito,espectaculos,0
copitos,2022-09-11,ambito,negocios,0
odio,2022-09-11,ambito,negocios,0
copitos,2022-09-11,ambito,opinion,0
odio,2022-09-11,ambito,opinion,0
copitos,2022-09-11,todonoticias,deportes,0
odio,2022-09-11,todonoticias,deportes,0
copitos,2022-09-11,paginadoce,espectaculos,0
odio,2022-09-11,paginadoce,espectaculos,0
copitos,2022-09-11,perfil,cultura,0
odio,2022-09-11,perfil,cultura,0
